640.00	0.0005
640.10	0.0005
640.20	0.0005
640.30	0.0005
640.40	0.0005
640.50	0.0005
640.60	0.0005
640.70	0.0005
640.80	0.0005
640.90	0.0006
641.00	0.0006
641.10	0.0006
641.20	0.0006
641.30	0.0006
641.40	0.0006
641.50	0.0006
641.60	0.0006
641.70	0.0006
641.80	0.0006
641.90	0.0006
642.00	0.0006
642.10	0.0006
642.20	0.0006
642.30	0.0006
642.40	0.0007
642.50	0.0007
642.60	0.0007
642.70	0.0007
642.80	0.0007
642.90	0.0007
643.00	0.0007
643.10	0.0007
643.20	0.0007
643.30	0.0007
643.40	0.0007
643.50	0.0007
643.60	0.0008
643.70	0.0008
643.80	0.0008
643.90	0.0008
644.00	0.0008
644.10	0.0008
644.20	0.0008
644.30	0.0008
644.40	0.0008
644.50	0.0008
644.60	0.0009
644.70	0.0009
644.80	0.0009
644.90	0.0009
645.00	0.0009
645.10	0.0009
645.20	0.0009
645.30	0.0009
645.40	0.0010
645.50	0.0010
645.60	0.0010
645.70	0.0010
645.80	0.0010
645.90	0.0010
646.00	0.0010
646.10	0.0011
646.20	0.0011
646.30	0.0011
646.40	0.0011
646.50	0.0011
646.60	0.0011
646.70	0.0012
646.80	0.0012
646.90	0.0012
647.00	0.0012
647.10	0.0012
647.20	0.0013
647.30	0.0013
647.40	0.0013
647.50	0.0013
647.60	0.0013
647.70	0.0014
647.80	0.0014
647.90	0.0014
648.00	0.0014
648.10	0.0014
648.20	0.0015
648.30	0.0015
648.40	0.0015
648.50	0.0015
648.60	0.0016
648.70	0.0016
648.80	0.0016
648.90	0.0017
649.00	0.0017
649.10	0.0017
649.20	0.0017
649.30	0.0018
649.40	0.0018
649.50	0.0018
649.60	0.0019
649.70	0.0019
649.80	0.0019
649.90	0.0020
650.00	0.0020
650.10	0.0020
650.20	0.0021
650.30	0.0021
650.40	0.0022
650.50	0.0022
650.60	0.0023
650.70	0.0023
650.80	0.0023
650.90	0.0024
651.00	0.0024
651.10	0.0025
651.20	0.0025
651.30	0.0026
651.40	0.0026
651.50	0.0027
651.60	0.0027
651.70	0.0028
651.80	0.0028
651.90	0.0029
652.00	0.0030
652.10	0.0030
652.20	0.0031
652.30	0.0032
652.40	0.0032
652.50	0.0033
652.60	0.0034
652.70	0.0034
652.80	0.0035
652.90	0.0036
653.00	0.0037
653.10	0.0037
653.20	0.0038
653.30	0.0039
653.40	0.0040
653.50	0.0041
653.60	0.0042
653.70	0.0043
653.80	0.0044
653.90	0.0045
654.00	0.0046
654.10	0.0047
654.20	0.0048
654.30	0.0049
654.40	0.0050
654.50	0.0052
654.60	0.0053
654.70	0.0054
654.80	0.0055
654.90	0.0057
655.00	0.0058
655.10	0.0060
655.20	0.0061
655.30	0.0063
655.40	0.0064
655.50	0.0066
655.60	0.0067
655.70	0.0069
655.80	0.0071
655.90	0.0073
656.00	0.0075
656.10	0.0077
656.20	0.0079
656.30	0.0081
656.40	0.0083
656.50	0.0085
656.60	0.0087
656.70	0.0090
656.80	0.0092
656.90	0.0095
657.00	0.0097
657.10	0.0100
657.20	0.0103
657.30	0.0106
657.40	0.0109
657.50	0.0112
657.60	0.0115
657.70	0.0118
657.80	0.0122
657.90	0.0125
658.00	0.0129
658.10	0.0133
658.20	0.0137
658.30	0.0141
658.40	0.0145
658.50	0.0150
658.60	0.0154
658.70	0.0159
658.80	0.0164
658.90	0.0169
659.00	0.0174
659.10	0.0180
659.20	0.0186
659.30	0.0192
659.40	0.0198
659.50	0.0204
659.60	0.0211
659.70	0.0218
659.80	0.0225
659.90	0.0233
660.00	0.0240
660.10	0.0248
660.20	0.0257
660.30	0.0266
660.40	0.0275
660.50	0.0284
660.60	0.0294
660.70	0.0305
660.80	0.0315
660.90	0.0327
661.00	0.0338
661.10	0.0350
661.20	0.0363
661.30	0.0376
661.40	0.0390
661.50	0.0405
661.60	0.0420
661.70	0.0436
661.80	0.0452
661.90	0.0470
662.00	0.0488
662.10	0.0506
662.20	0.0526
662.30	0.0547
662.40	0.0568
662.50	0.0591
662.60	0.0615
662.70	0.0640
662.80	0.0666
662.90	0.0693
663.00	0.0722
663.10	0.0752
663.20	0.0783
663.30	0.0816
663.40	0.0851
663.50	0.0888
663.60	0.0926
663.70	0.0966
663.80	0.1009
663.90	0.1054
664.00	0.1101
664.10	0.1150
664.20	0.1202
664.30	0.1257
664.40	0.1315
664.50	0.1376
664.60	0.1440
664.70	0.1508
664.80	0.1580
664.90	0.1656
665.00	0.1736
665.10	0.1820
665.20	0.1910
665.30	0.2004
665.40	0.2105
665.50	0.2211
665.60	0.2323
665.70	0.2442
665.80	0.2568
665.90	0.2702
666.00	0.2844
666.10	0.2995
666.20	0.3155
666.30	0.3326
666.40	0.3507
666.50	0.3700
666.60	0.3905
666.70	0.4123
666.80	0.4356
666.90	0.4604
667.00	0.4869
667.10	0.5151
667.20	0.5453
667.30	0.5775
667.40	0.6120
667.50	0.6488
667.60	0.6883
667.70	0.7305
667.80	0.7758
667.90	0.8243
668.00	0.8763
668.10	0.9322
668.20	0.9922
668.30	1.0566
668.40	1.1260
668.50	1.2006
668.60	1.2809
668.70	1.3675
668.80	1.4608
668.90	1.5614
669.00	1.6701
669.10	1.7874
669.20	1.9142
669.30	2.0514
669.40	2.1998
669.50	2.3605
669.60	2.5347
669.70	2.7235
669.80	2.9283
669.90	3.1506
670.00	3.3920
670.10	3.6544
670.20	3.9397
670.30	4.2499
670.40	4.5876
670.50	4.9552
670.60	5.3556
670.70	5.7919
670.80	6.2673
670.90	6.7856
671.00	7.3506
